product_id,Name,Published,Is_featured?,Short_description,Description,Date_sale price_starts,Date_sale_price_ends,Tax_class,In_stock,Stock,Low_stock_amount,Allow_customer_reviews,Sale_price,Regular_price,Cost,Margin,Categories,product_image
,Britannia Fifty Fifty 62G,1,0,,,,,zero-rate,1,48,2,1,,0.5,0.35,43%,Sweets & Savouries > Biscuits,https://desismart.co.uk/wp-content/uploads/2023/04/Britannia-Fifty-Fifty-62G.png
,50 50 Britannia Time Pass Classic Salt 160g,1,0,,,,,zero-rate,0,0,2,1,,2.99,1.32,127%,Sweets & Savouries > Biscuits,https://desismart.co.uk/wp-content/uploads/2023/07/50-50-Britannia-Time-Pass-Classic-Salt-160g.webp
,Parle Krack Jack 240gm,1,0,,,,,zero-rate,0,0,2,1,,1.19,0.71,68%,Sweets & Savouries > Biscuits,https://desismart.co.uk/wp-content/uploads/2023/07/Parle-Krack-Jack-240gm.webp
,Parle-G Family Pack 799gm,1,0,,,,,zero-rate,1,5,2,1,,2.49,1.517,64%,Sweets & Savouries > Biscuits,https://desismart.co.uk/wp-content/uploads/2023/07/Parle-G-Family-Pack-799gm.jpg
,Britannia GD Pista & Alm Biscuits 600g,1,0,,,,,zero-rate,0,0,2,1,,4.99,2.5,100%,Sweets & Savouries > Biscuits,https://desismart.co.uk/wp-content/uploads/2023/09/Britannia-GD-Pista-Alm-Biscuits-600g.jpg
,Britannia Milk Bikis 200gm,1,0,,,,,zero-rate,1,8,2,1,,1.69,1.04,62%,Sweets & Savouries > Biscuits,https://desismart.co.uk/wp-content/uploads/2023/09/Britannia-Milk-Bikis-200gm.jpeg
,Parle G Biscuits 79.9G,1,0,,,,,zero-rate,1,4,2,1,,0.25,0.15,67%,Sweets & Savouries > Biscuits,https://desismart.co.uk/wp-content/uploads/2023/09/Parle-G-Biscuits-79.9G.webp
,Tago Wafer Nut Cream 150g,1,0,,,,,zero-rate,1,5,2,1,,1.19,0.71,68%,Sweets & Savouries > Biscuits,
,Saras Gurpara 400G,1,0,,,,,zero-rate,1,5,2,1,,1.99,1.41,41%,Sweets & Savouries > Biscuits,https://desismart.co.uk/wp-content/uploads/2023/10/download-11-2.jpeg
,Saras Biscuit Bhakharwadi 200G,1,0,,,,,zero-rate,0,0,2,1,,1.19,0.85,40%,Sweets & Savouries > Biscuits,https://desismart.co.uk/wp-content/uploads/2023/10/Saras-Biscuit-Bhakharwadi-200G.jpeg
,Mcv Rich Tea 300G,1,0,,,,,zero-rate,1,5,2,1,,1.89,1.249,51%,Sweets & Savouries > Biscuits,https://desismart.co.uk/wp-content/uploads/2023/10/download-15.jpeg
,Parle Monaco Biscuits 63.3g,1,0,,,,,zero-rate,1,10,2,1,,0.5,0.24,108%,Sweets & Savouries > Biscuits,https://desismart.co.uk/wp-content/uploads/2024/02/images-3.jpg
,Es Jaffa Cakes 300G,1,0,,,,,zero-rate,1,18,2,1,,1.15,0.77,49%,"Sweets & Savouries > Biscuits, Breakfast",https://desismart.co.uk/wp-content/uploads/2023/04/jaffa-cakes-euro-shopper-300g-92839-1-p.jpg
,Regal Cake Rusks Egg Free 18 Pieces 378G,1,0,,,,,zero-rate,1,4,2,1,,2.75,1.83,50%,"Sweets & Savouries > Biscuits, Breakfast",https://desismart.co.uk/wp-content/uploads/2023/09/Regal-Cake-Rusk-Egg-Free.jpeg
,Karachi Elachi Rusk 200g,1,0,,,,,zero-rate,1,5,2,1,,1.49,1,49%,"Sweets & Savouries > Biscuits, Breakfast",https://desismart.co.uk/wp-content/uploads/2023/09/elachi-rust-1.jpg
,Karachi Fruit Rusk 200g,1,0,,,,,zero-rate,1,5,2,1,,1.49,1,49%,"Sweets & Savouries > Biscuits, Breakfast",
,Karachi Wheat Rusk 200g,1,0,,,,,zero-rate,1,5,2,1,,1.49,1,49%,"Sweets & Savouries > Biscuits, Breakfast",https://desismart.co.uk/wp-content/uploads/2023/09/download-37.jpeg
,Britannia Good Day Butter Biscuits 216G (BBD 07/23),1,0,,"<p class=""p1"">Delicious crunchy cookies made with natural Butter. These melt in mouth cookies with their delicious nutty taste are perfect with a cup of tea or to satisfy those mid-meal hunger pangs. Perfect companion for your tea.</p>\n<p class=""p2"">It is crisp in texture and has a wholesome buttery taste. It is perfect for those midday hunger pangs and pairs best with a hot cup of tea or coffee. With the abundance of nuts on the surface and a great new taste.</p>",,,zero-rate,0,0,2,1,,1.99,1.36,46%,"Sweets & Savouries > Biscuits, Clearance",https://desismart.co.uk/wp-content/uploads/2022/10/Britannia_Good_Day_Butter_Biscuits_216g.png
,Karachi Bakery Kaju Badam Biscuits 400G,1,0,,,,,zero-rate,1,4,2,1,,4.49,2.99,50%,"Sweets & Savouries > Biscuits, Clearance",https://desismart.co.uk/wp-content/uploads/2023/04/Karachi-Bakery-2-in-1-Fruit-Kaju-Badam-Biscuits-400g.jpg
,Karachi Bakery Badam Pista Biscuits 400G,1,0,,,,,zero-rate,1,2,2,1,,4.49,2.99,50%,"Sweets & Savouries > Biscuits, Clearance",https://desismart.co.uk/wp-content/uploads/2022/10/KARACHI-BADAM-PISTA-COOKIES-400G-1024x822-1.png
,Mcv Dark Choc Dig 266G,1,0,,,,,zero-rate,1,5,2,1,,1.75,1.02,72%,"Sweets & Savouries > Biscuits, Sweets & Savouries",https://desismart.co.uk/wp-content/uploads/2023/06/Mcv-Dark-Choc-Dig-266G.jpeg
,Oreo Vanilla Lunchbox 132G,1,0,,,,,zero-rate,1,4,2,1,,1.69,0.93,82%,"Sweets & Savouries > Biscuits, Sweets & Savouries",https://desismart.co.uk/wp-content/uploads/2023/06/Oreo-Vanilla-Lunchbox-132G.jpeg
,Lago Wafer Cocoa 213g,1,0,,,,,zero-rate,1,3,2,1,,2.25,1.79,26%,"Sweets & Savouries > Biscuits, Sweets & Savouries",https://desismart.co.uk/wp-content/uploads/2023/07/Lago-Wafer-Cocoa-230g.png
,Lago Vanilla Wafers 250g,1,0,,,,,zero-rate,1,5,2,1,,2.25,1.79,26%,"Sweets & Savouries > Biscuits, Sweets & Savouries",https://desismart.co.uk/wp-content/uploads/2023/07/Lago-Vanilla-Wafers-250g.jpg
,Doritos Mild Salsa Dip 300G,1,0,,,,,zero-rate,1,12,2,1,,2.99,2.09,43%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/04/Doritos-Mild-Salsa-Dip-300g.jpg
,Doritos Nacho Cheese Dip 280G,1,0,,,,,zero-rate,1,12,2,1,,2.99,2.09,43%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/04/Doritos-Nacho-Cheese-Dip-280g.jpg
,Pringles Bbq 165G,1,0,,,,,zero-rate,1,3,2,1,,2.75,1.7,62%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/06/Pringles-Bbq-165G.jpg
,Pringles Original 165Gc,1,0,,,,,vat-20,1,6,2,1,,2.49,1.86,34%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/04/Pringles-Original-165gc.jpg
,Pringles S/Crm&On 165G,1,0,,,,,zero-rate,1,5,2,1,,2.49,1.7,46%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/06/Pringles-S-CrmOn-165G.jpeg
,Quavers Cheese 6Pc,1,0,,,,,vat-20,1,5,2,1,,2.35,1.404,67%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/06/Quavers-Cheese-6Pc.jpg
,Walkers Cheese & Onion 6Pc,1,0,,,,,vat-20,1,5,2,1,,2.35,1.248,88%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/05/Walkers-Cheese-Onion-6pc-1.jpg
,Walkers Ready Salted 6Pk,1,0,,,,,vat-20,1,5,2,1,,2.35,1.716,37%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/05/Walkers-Ready-Salted-6pk.jpg
,Walkers Salt & Vinegar 6Pc,1,0,,,,,vat-20,1,5,2,1,,2.35,1.248,88%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/05/Walkers-Salt-Vinegar-6pc.jpg
,Wotsits Cheese 6Pc,1,0,,,,,vat-20,1,5,2,1,,2.35,1.404,67%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/05/Wotsits-Cheese-6pc.jpg
,Walkers Choese&Onion 6Pk,1,0,,,,,vat-20,1,5,2,1,,2.29,1.716,33%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/05/Walkers-ChoeseOnion-6pk.jpeg
,Haldiram Bhel Puri,1,0,,,,,zero-rate,0,0,2,1,,1.75,1.19,47%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/06/Haldiram-Bhel-Puri.webp
,Doritos Chilli Heat 70G,1,0,,,,,zero-rate,1,5,2,1,,1.25,0.92,36%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/05/DORITOS-CHILLI-HEAT-70G.webp
,Doritos Tangy Cheese 70G,1,0,,,,,zero-rate,1,5,2,1,,1.25,0.92,36%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/05/DORITOS-TANGY-CHEESE-70g.webp
,Hula Hoops S&V 70G,1,0,,,,,zero-rate,1,5,2,1,,1.25,0.92,36%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/06/Hula-Hoops-SV-70G.webp
,Kurkure Masala Munch 80g,1,0,,,,,vat-20,1,4,2,1,,1.25,0.972,29%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/06/Kurkure-Masala-Munch-80g.webp
,Kurkure Naughty Tomato 80G,1,0,,,,,vat-20,1,4,2,1,,1.25,0.972,29%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/06/Kurkure_Naughty_Tomato.webp
,Mccoys Chdar&On1On 65G,1,0,,,,,zero-rate,1,5,2,1,,1.25,0.72,74%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/06/Mccoys-ChdarOn1On-65G.webp
,Pringles Bbq 70G,1,0,,,,,vat-20,1,12,2,1,,1.25,0.97,29%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/04/Pringles-BBQ-70g.jpg
,Pringles Orignal 70G,1,0,,,,,vat-20,1,12,2,1,,1.25,0.97,29%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/04/Pringles-Orignal-70g.png
,Pringles S And V 70G,1,0,,,,,vat-20,1,12,2,1,,1.25,0.97,29%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/04/Pringles-S-and-V-70g.webp
,Pringles Sr/Crm/Onion 70G,1,0,,,,,vat-20,1,12,2,1,,1.25,0.97,29%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/04/Pringles-sr-crm-onion-70g.jpg
,Squares Salt Vinegar,1,0,,,,,vat-20,1,5,2,1,,1.25,0.744,68%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/05/Squares-Salt-Vinegar.png
,Walkers Mx Crispy Chk 70G,1,0,,,,,vat-20,1,5,2,1,,1.25,0.744,68%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/05/Walkers-Mx-Crispy-Chk.jpg
,Jacks Lightly Ss 120G,1,0,,,,,vat-20,0,0,2,1,,1,0.7,43%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/04/Jacks-Lightly-SS-120g-1.webp
,Kettle Chips Mature Cheddar & Red Onion 40G,1,0,,,,,vat-20,1,18,2,1,,0.99,0.57,74%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/04/Kettle-Chips-Mature-Cheddar-Red-Onion-40g.jpeg
,Kettle Chips Steakhouse BBQ 40G,1,0,,,,,vat-20,1,18,2,1,,0.99,0.57,74%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/04/Kettle-Chips-Steakhouse-BBQ-40g.jpg
,Kettle Chips Sweet Chilli 40G,1,0,,,,,vat-20,1,18,2,1,,0.99,0.57,74%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/04/Kettle-Chips-Sweet-Chilli-40g.jpg
,Kettle Sit/Ba1 Samic Vinegar 40G,1,0,,,,,vat-20,1,18,2,1,,0.99,0.57,74%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/04/Kettle-SIt-Ba1-samic-Vinegar-40g.jpg
,Samai Plantain Chips Garlic 75G,1,0,,,,,zero-rate,0,0,2,1,,0.99,0.63,57%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/04/Samai-Plantain-Chips-Garlic-75G.jpg
,Samai Plantain Chips Lime 75G,1,0,,,,,zero-rate,0,0,2,1,,0.99,0.67,48%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/04/Samai-Plantain-Chips-Lime-75G.jpeg
,Samai Plantain Chips Salted 75G,1,0,,,,,zero-rate,0,0,2,1,,0.99,0.63,57%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/04/Samai-Plantain-Chips-Salted-75G.jpg
,Samai Plantain Chips Sweet 75G,1,0,,,,,zero-rate,0,0,2,1,,0.99,0.63,57%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/04/Samai-Plantain-Chips-Sweet-75G.jpg
,Samai Plantain Chipssmoked Sweet Chill 75G,1,0,,,,,zero-rate,0,0,2,1,,0.99,0.73,36%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/04/Samai-Plantain-ChipsSmoked-Sweet-Chill-75g.jpeg
,Mini Cheddars Original 45G,1,0,,,,,zero-rate,1,30,2,1,,0.85,0.42,102%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/04/Mini-Cheddars-Original-45g.jpg
,Cofresh Grill Jalapeno 50G,1,0,,,,,zero-rate,1,4,2,1,,0.75,0.52,44%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/05/COFRESH-GRILL-JALAPENO-50G.webp
,Jacks Scrm&On 70G,1,0,,,,,vat-20,0,0,2,1,,0.75,0.43,74%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/04/Jacks-scrmon-70g.webp
,Jacks Swtsltpcrn 55G,1,0,,,,,vat-20,0,0,2,1,,0.75,0.43,74%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/04/Jacks-swtsltpcrn-55g.webp
,Lays Spanish Tomato Tango 52G,1,0,,,,,zero-rate,1,5,2,1,,0.69,0.45,53%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/06/Lays-Spanish-Tomato-Tango-52G.webp
,Jacks Dry Rstd 55G,1,0,,,,,vat-20,0,0,2,1,,0.65,0.35,86%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/04/Jacks-Dry-Rstd-55g.webp
,Jacks Rstd&Sltd 75G,1,0,,,,,vat-20,0,0,2,1,,0.65,0.35,86%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/04/Jacks-RstdSltd-75g.webp
,Cheetos Twisted Elm,1,0,,,,,vat-20,0,0,2,1,,0.49,0.348,41%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/05/Cheetos-Twisted-Elm.webp
,Walkers Salt & Vinegar 1Pc,1,0,,,,,vat-20,1,5,2,1,,0.49,0.204,140%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/05/Walkers-Salt-Vinegar-1pc.jpg
,Kurkure Green Chutney 80g,1,0,,,,,zero-rate,1,3,2,1,,1.25,0.6,108%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/06/Kurkure-Green-Chutney-80g.webp
,Chheda's Banana Salt & Pepper 170g,1,0,,,,,zero-rate,0,0,2,1,,1.79,1.1,63%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/06/Chhedas-Banana-Salt-Pepper-170g.jpg
,Chheda's Bombay Puri (Bhel Puri) 170g,1,0,,,,,zero-rate,1,9,2,1,,1.49,0.9,66%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/06/Chhedas-Bombay-Puri-Bhel-Puri-170g.png
,Jabsons Khari Sing Bharuchi 200G,1,0,,,,,zero-rate,1,4,2,1,,2.49,1.2,108%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/06/Jabsons-Khari-Sing-Bharuchi-200G.png
,Jabsons Rstd Pnut Spicy Masala 140G,1,0,,,,,zero-rate,1,8,2,1,,1.99,1.2,66%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/06/Jabsons-Rstd-Pnut-Spicy-Masala-140G.webp
,Jabsons Namkeen Mini Bhakarwadi 160G,1,0,,,,,zero-rate,0,0,2,1,,1.39,0.85,64%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/06/Jabsons-Namkeen-Mini-Bhakarwadi-160G.png
,Kurkure Chilli Chatka 75g,1,0,,,,,zero-rate,1,5,2,1,,1.25,0.45,178%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/07/Kurkure-Chilli-Chatka-75g.webp
,Lays Magic Masala 50g,1,0,,,,,zero-rate,1,4,2,1,,0.99,0.45,120%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/07/Lays-Magic-Masala-50g.webp
,MCCOYS SPICY SALSA 65g,1,0,,,,,zero-rate,1,10,2,1,,1.25,0.8994,39%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/08/MCCOYS-SPICY-SALSA-65g.jpg
,Lays cream sauce 110g BBD 11/23,1,0,,,,,vat-20,1,6,2,1,,1.6,1.3,23%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/08/Lays-cream-sauce-110g.jpg
,Lays BBQ Ribs 130g BBD 11/23,1,0,,,,,vat-20,1,6,2,1,,1.6,1.3,23%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/08/Lays-BBQ-Ribs-130g.jpg
,Lays Max Cheese & Onion 120g BBD 11/23,1,0,,,,,vat-20,1,6,2,1,,1.6,1.3,23%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/08/Lays-Max-Cheese-Onion-120g.jpeg
,Lays Spring Green Onion 130g BBD 11/23,1,0,,,,,vat-20,1,6,2,1,,1.6,1.3,23%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/08/Lays-Spring-Green-Onion-130g.jpg
,Lays KFC Fried chicken 150g,1,0,,,,,vat-20,1,6,2,1,,2.29,1.3,76%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/08/Lays-KFC-Fried-chicken-150g.jpeg
,Lays Pizza Hut Margherita 150g,1,0,,,,,vat-20,1,6,2,1,,2.29,1.3,76%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/08/Lays-Pizza-Hut-Margherita-150g.jpeg
,Lays Sour cream & Onion 150g,1,0,,,,,vat-20,0,0,2,1,,2.29,1.3,76%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/08/Lays-Sour-cream-Onion-150g.jpeg
,Lays Subway Teriyaki 150g BBD 11/23,1,0,,,,,vat-20,1,6,2,1,,1.6,1.3,23%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/08/Lays-Subway-Teriyaki-150g.jpeg
,Kurkure Solid Masti 90g,1,0,,,,,vat-20,1,5,2,1,,1.25,0.6,108%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/08/Kurkure-Solid-Masti-90g.jpeg
,Pringles Original 40G,1,0,,,,,vat-20,1,3,2,1,,0.99,0.66,50%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/09/Pringles-Original-40G.jpg
,TF Jack Fruit Chips 100g,1,0,,,,,zero-rate,1,5,2,1,,1.99,1.35,47%,Sweets & Savouries > Chips,
,Lays Spanish Tomato  50G,1,0,,,,,vat-20,1,5,2,1,,0.69,0.408,69%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/10/Lays-Spanish-Tomato-50G.jpeg
,Doritos Sweet Chilli 44G,1,0,,,,,zero-rate,1,5,2,1,,0.69,0.39,77%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/10/Doritos-Sweet-Chilli-44G-aa.jpeg
,Doritos Sizziling Hot Nacho 44G,1,0,,,,,zero-rate,1,5,2,1,,0.69,0.39,77%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/10/Doritos-Sizziling-Hot-Nacho-44G.jpeg
,Pringles S Crm&On 165G,1,0,,,,,vat-20,1,5,2,1,,2.75,1.788,54%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/10/download-27-1.jpeg
,Pringles Sizz Med Sweet/Chilli Flr  180G,1,0,,,,,zero-rate,1,2,2,1,,2.99,1.84,63%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/10/download-24-1.jpeg
,E/Pop Micro P-Corn Salted 85G,1,0,,,,,zero-rate,1,4,2,1,,0.75,0.38,97%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/10/salted.jpg
,E/Pop Micro P-Corn Butter 100G,1,0,,,,,zero-rate,1,5,2,1,,0.75,0.38,97%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/10/butter.jpg
,Kurkure Rajasthani 100G,1,0,,,,,vat-20,0,0,2,1,,1.25,0.396,216%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/10/Kurkure-Rajasthani-100G.jpeg
,Uncle Chips 50G,1,0,,,,,vat-20,1,5,2,1,,0.99,0.552,79%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/10/Uncle-Chips-50G.jpg
,Haldirams Murukku 200G,1,0,,,,,vat-20,1,4,2,1,,2.29,1.548,48%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/10/Haldiram-Murukku-New-200G.jpg
,Haldiram Spicy Bom Mix200G,1,0,,,,,zero-rate,1,3,2,1,,1.59,0.99,61%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/10/download-33.jpeg
,Haldiram Nimbu Masala 200G,1,0,,,,,zero-rate,1,4,2,1,,1.59,1.19,34%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/10/download-3-3.jpeg
,Haldiram Shahi Mix 200G,1,0,,,,,zero-rate,1,4,2,1,,2.49,1.99,25%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/10/download-4-3.jpeg
,Kurkure Sizzling Hot 78G,1,0,,,,,vat-20,1,5,2,1,,0.99,0.396,150%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/10/download-6-3.jpeg
,Kurkure Spicy 100G,1,0,,,,,vat-20,1,5,2,1,,1.25,0.396,216%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/10/images-5.jpeg
,Kurkure Red Chilli 100G,1,0,,,,,vat-20,1,5,2,1,,1.25,0.396,216%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/10/download-26.jpeg
,Ln Puneri Dry Bhel 250G,1,0,,,,,zero-rate,1,4,2,1,,1.99,1.25,59%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/10/download-8-1.jpeg
,A2B Mini Thenkuzhal 200G,1,0,,,,,zero-rate,1,5,2,1,,1.99,1.5,33%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/10/download-3-1.jpeg
,A2B Butter Murukku 200G,1,0,,,,,zero-rate,1,5,2,1,,1.99,1.5,33%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/10/download-4-1.jpeg
,A2B Pepper Sev 200G,1,0,,,,,zero-rate,1,4,2,1,,1.99,1.5,33%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/10/download-5-1.jpeg
,A2B Ribbon Pakoda 200G,1,0,,,,,zero-rate,1,4,2,1,,1.99,1.5,33%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/10/download.webp
,A2B Ompodi 200G,1,0,,,,,zero-rate,1,4,2,1,,1.99,1.5,33%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/10/download-6-1.jpeg
,A2B Seedai 200G,1,0,,,,,zero-rate,1,4,2,1,,1.99,1.5,33%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/10/download-7-2.jpeg
,A2B Madras Mixture 200G,1,0,,,,,zero-rate,1,5,2,1,,1.99,1.5,33%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/10/image.webp
,A2B Mullu Murukku 200G,1,0,,,,,zero-rate,1,5,2,1,,1.99,1.5,33%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/10/download.jpeg
,A2B Rajapalyam Thattai 200G,1,0,,,,,zero-rate,1,1,2,1,,1.99,1.5,33%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/10/download-1.jpeg
,A2B Kara Boondhi 200G,1,0,,,,,zero-rate,1,3,2,1,,1.99,1.5,33%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/10/images.jpeg
,A2B Andhra Murukku 200G,1,0,,,,,zero-rate,1,4,2,1,,1.99,1.5,33%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/10/download-2-1.jpeg
,Pringles Cheese&onion 165g,1,0,,,,,zero-rate,1,5,2,1,,2.75,1.8,53%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/12/Pringles-Cheeseonion-165g.jpg
,A2B Special Mixture 200g,1,0,,,,,zero-rate,1,2,2,1,,1.99,1.4,42%,Sweets & Savouries > Chips,https://desismart.co.uk/wp-content/uploads/2023/12/A2B-Special-Mixture-200g.webp
,Kettle Chips Sweet Chilli 40G 2Pcs,1,0,,,,,vat-20,1,18,2,1,1.49,1.99,1.14,75%,"Sweets & Savouries > Chips, Sale",https://desismart.co.uk/wp-content/uploads/2023/04/Kettle-Chips-Sweet-Chilli-40g.jpg
,Kettle Chips Steakhouse BBQ 40G 2Pcs,1,0,,,,,vat-20,1,18,2,1,1.49,1.99,1.14,75%,"Sweets & Savouries > Chips, Sale",https://desismart.co.uk/wp-content/uploads/2023/04/Kettle-Chips-Steakhouse-BBQ-40g.jpg
,Kettle Sit/Ba1 Samic Vinegar 40G 2Pcs,1,0,,,,,vat-20,1,18,2,1,1.49,1.99,1.14,75%,"Sweets & Savouries > Chips, Sale",https://desismart.co.uk/wp-content/uploads/2023/04/Kettle-SIt-Ba1-samic-Vinegar-40g.jpg
,Kettle Chips Mature Cheddar & Red Onion 40G 2Pcs,1,0,,,,,vat-20,1,18,2,1,1.49,1.99,1.14,75%,"Sweets & Savouries > Chips, Sale",https://desismart.co.uk/wp-content/uploads/2023/04/Kettle-Chips-Mature-Cheddar-Red-Onion-40g.jpeg
,Pringles Prawn Cocktail 165g,1,0,,,,,vat-20,1,5,2,1,,2.49,1.5,66%,"Sweets & Savouries > Chips, Sweets & Savouries",https://desismart.co.uk/wp-content/uploads/2023/07/Pringles-Prawn-Cocktail-165g.jpg
