Id,Name,Published,Isfeatured,Shortdescription,Description,Datesalepricestarts,Datesalepriceends,TaxClass,Instock,Stock,Lowstockamount,Allowcustomerreviews,SalePrice,Regularprice,CostPrice,Margin,Categories,product_image
202082,Mcv Milk C/Hobnob 262G,1,0,,,,,20.01,1,5,2,1,1.5,1.75,1,,Sweets & Savouries > Biscuits,
202083,Mcv Milk Choc Dig 266G,1,0,,,,,20.01,1,5,2,1,1.5,1.75,1.02,,Sweets & Savouries > Biscuits,
202084,Mcv Digestive 400G,1,0,,,,,20.01,1,4,2,1,1.5,1.59,0.95,,Sweets & Savouries > Biscuits,
202085,Mcv Rich Tea 300G,1,0,,,,,20.01,1,5,2,1,1.5,1.59,0.95,,Sweets & Savouries > Biscuits,
202086,Karachi Bakery Osmania Biscuits 400G,1,0,,,,,20.01,1,6,2,1,1.5,4.49,2.99,,Sweets & Savouries > Biscuits,
202087,Karachi Bakery Fruit Biscuits 400G,1,0,,,,,20.01,1,1,2,1,1.5,4.49,2.99,,Sweets & Savouries > Biscuits,
202088,Karachi Bakery Cashew Biscuits 400G,1,0,,,,,20.01,1,4,2,1,1.5,4.49,2.99,,Sweets & Savouries > Biscuits,
202089,Karachi Bakery Dry Fruit Biscuits 400G,1,0,,,,,20.01,1,3,2,1,1.5,4.49,2.99,,Sweets & Savouries > Biscuits,
202090,Britannia Good Day Pista & Almond Biscuits 216G,1,0,,,,,20.01,1,3,2,1,1.5,2.49,1.36,,Sweets & Savouries > Biscuits,
202091,Britannia Black Seed Digestive 350G,1,0,,,,,20.01,1,12,2,1,1.5,2.25,1.6,,Sweets & Savouries > Biscuits,
202092,Britannia Good Day Cashew Biscuits 2pc,1,0,,,,,20.01,1,4,2,1,1.5,2.2,1.75,,Sweets & Savouries > Biscuits,
202093,Britannia Cream Treat Bourbon Biscuits 100G,1,0,,,,,20.01,1,50,2,1,1.5,0.99,0.56,,Sweets & Savouries > Biscuits,
202094,Britannia Little Hearts 75G,1,0,,,,,20.01,1,50,2,1,1.5,0.99,0.65,,Sweets & Savouries > Biscuits,
202095,Britannia 50-50 Sweet & Salty Biscuits 62G,1,0,,,,,20.01,1,105,2,1,1.5,0.79,0.44,,Sweets & Savouries > Biscuits,
202096,Britannia Good Day Butter 72G,1,0,,,,,20.01,1,48,2,1,1.5,0.75,0.42,,Sweets & Savouries > Biscuits,
202097,Britannia Good Day Cashew 72G,1,0,,,,,20.01,1,41,2,1,1.5,0.75,0.42,,Sweets & Savouries > Biscuits,
202098,Britannia Good Day Pista & Almond 72G,1,0,,,,,20.01,1,35,2,1,1.5,0.75,0.42,,Sweets & Savouries > Biscuits,
202099,Britannia Nicetime 80G,1,0,,,,,20.01,1,18,2,1,1.5,0.75,0.42,,Sweets & Savouries > Biscuits,
202100,Britannia Fifty Fifty 62G,1,0,,,,,20.01,1,48,2,1,1.5,0.5,0.35,,Sweets & Savouries > Biscuits,
202101,50 50 Britannia Time Pass Classic Salt 160g,1,0,,,,,20.01,0,0,2,1,1.5,2.99,1.32,,Sweets & Savouries > Biscuits,
202102,Parle Krack Jack 240gm,1,0,,,,,20.01,0,0,2,1,1.5,1.19,0.71,,Sweets & Savouries > Biscuits,
202103,Parle-G Family Pack 799gm,1,0,,,,,20.01,1,5,2,1,1.5,2.49,1.517,,Sweets & Savouries > Biscuits,
202104,Britannia GD Pista & Alm Biscuits 600g,1,0,,,,,20.01,0,0,2,1,1.5,4.99,2.5,,Sweets & Savouries > Biscuits,
202105,Britannia Milk Bikis 200gm,1,0,,,,,20.01,1,8,2,1,1.5,1.69,1.04,,Sweets & Savouries > Biscuits,
202106,Parle G Biscuits 79.9G,1,0,,,,,20.01,1,4,2,1,1.5,0.25,0.15,,Sweets & Savouries > Biscuits,
202107,Tago Wafer Nut Cream 150g,1,0,,,,,20.01,1,5,2,1,1.5,1.19,0.71,,Sweets & Savouries > Biscuits,
202108,Saras Gurpara 400G,1,0,,,,,20.01,1,5,2,1,1.5,1.99,1.41,,Sweets & Savouries > Biscuits,
202109,Saras Biscuit Bhakharwadi 200G,1,0,,,,,20.01,0,0,2,1,1.5,1.19,0.85,,Sweets & Savouries > Biscuits,
202110,Mcv Rich Tea 300G,1,0,,,,,20.01,1,5,2,1,1.5,1.89,1.249,,Sweets & Savouries > Biscuits,
202111,Parle Monaco Biscuits 63.3g,1,0,,,,,20.01,1,10,2,1,1.5,0.5,0.24,,Sweets & Savouries > Biscuits,
202112,Es Jaffa Cakes 300G,1,0,,,,,20.01,1,18,2,1,1.5,1.15,0.77,,"Sweets & Savouries > Biscuits, Breakfast",
202113,Regal Cake Rusks Egg Free 18 Pieces 378G,1,0,,,,,20.01,1,4,2,1,1.5,2.75,1.83,,"Sweets & Savouries > Biscuits, Breakfast",
202114,Karachi Elachi Rusk 200g,1,0,,,,,20.01,1,5,2,1,1.5,1.49,1,,"Sweets & Savouries > Biscuits, Breakfast",
202115,Karachi Fruit Rusk 200g,1,0,,,,,20.01,1,5,2,1,1.5,1.49,1,,"Sweets & Savouries > Biscuits, Breakfast",
202116,Karachi Wheat Rusk 200g,1,0,,,,,20.01,1,5,2,1,1.5,1.49,1,,"Sweets & Savouries > Biscuits, Breakfast",
202117,Britannia Good Day Butter Biscuits 216G (BBD 07/23),1,0,,,,,20.01,0,0,2,1,1.5,1.99,1.36,,"Sweets & Savouries > Biscuits, Clearance",
202118,Karachi Bakery Kaju Badam Biscuits 400G,1,0,,,,,20.01,1,4,2,1,1.5,4.49,2.99,,"Sweets & Savouries > Biscuits, Clearance",
202119,Karachi Bakery Badam Pista Biscuits 400G,1,0,,,,,20.01,1,2,2,1,1.5,4.49,2.99,,"Sweets & Savouries > Biscuits, Clearance",
202120,Mcv Dark Choc Dig 266G,1,0,,,,,20.01,1,5,2,1,1.5,1.75,1.02,,"Sweets & Savouries > Biscuits, Sweets & Savouries",
202121,Oreo Vanilla Lunchbox 132G,1,0,,,,,20.01,1,4,2,1,1.5,1.69,0.93,,"Sweets & Savouries > Biscuits, Sweets & Savouries",
202122,Lago Wafer Cocoa 213g,1,0,,,,,20.01,1,3,2,1,1.5,2.25,1.79,,"Sweets & Savouries > Biscuits, Sweets & Savouries",
202123,Lago Vanilla Wafers 250g,1,0,,,,,20.01,1,5,2,1,1.5,2.25,1.79,,"Sweets & Savouries > Biscuits, Sweets & Savouries",
202124,Doritos Mild Salsa Dip 300G,1,0,,,,,20.01,1,12,2,1,1.5,2.99,2.09,,Sweets & Savouries > Chips,
202125,Doritos Nacho Cheese Dip 280G,1,0,,,,,20.01,1,12,2,1,1.5,2.99,2.09,,Sweets & Savouries > Chips,
202126,Pringles Bbq 165G,1,0,,,,,20.01,1,3,2,1,1.5,2.75,1.7,,Sweets & Savouries > Chips,
202127,Pringles Original 165Gc,1,0,,,,,20.01,1,6,2,1,1.5,2.49,1.86,,Sweets & Savouries > Chips,
202128,Pringles S/Crm&On 165G,1,0,,,,,20.01,1,5,2,1,1.5,2.49,1.7,,Sweets & Savouries > Chips,
202129,Quavers Cheese 6Pc,1,0,,,,,20.01,1,5,2,1,1.5,2.35,1.404,,Sweets & Savouries > Chips,
202130,Walkers Cheese & Onion 6Pc,1,0,,,,,20.01,1,5,2,1,1.5,2.35,1.248,,Sweets & Savouries > Chips,
202131,Walkers Ready Salted 6Pk,1,0,,,,,20.01,1,5,2,1,1.5,2.35,1.716,,Sweets & Savouries > Chips,
202132,Walkers Salt & Vinegar 6Pc,1,0,,,,,20.01,1,5,2,1,1.5,2.35,1.248,,Sweets & Savouries > Chips,
202133,Wotsits Cheese 6Pc,1,0,,,,,20.01,1,5,2,1,1.5,2.35,1.404,,Sweets & Savouries > Chips,
202134,Walkers Choese&Onion 6Pk,1,0,,,,,20.01,1,5,2,1,1.5,2.29,1.716,,Sweets & Savouries > Chips,
202135,Haldiram Bhel Puri,1,0,,,,,20.01,0,0,2,1,1.5,1.75,1.19,,Sweets & Savouries > Chips,
202136,Doritos Chilli Heat 70G,1,0,,,,,20.01,1,5,2,1,1.5,1.25,0.92,,Sweets & Savouries > Chips,
202137,Doritos Tangy Cheese 70G,1,0,,,,,20.01,1,5,2,1,1.5,1.25,0.92,,Sweets & Savouries > Chips,
202138,Hula Hoops S&V 70G,1,0,,,,,20.01,1,5,2,1,1.5,1.25,0.92,,Sweets & Savouries > Chips,
202139,Kurkure Masala Munch 80g,1,0,,,,,20.01,1,4,2,1,1.5,1.25,0.972,,Sweets & Savouries > Chips,
202140,Kurkure Naughty Tomato 80G,1,0,,,,,20.01,1,4,2,1,1.5,1.25,0.972,,Sweets & Savouries > Chips,
202141,Mccoys Chdar&On1On 65G,1,0,,,,,20.01,1,5,2,1,1.5,1.25,0.72,,Sweets & Savouries > Chips,
202142,Pringles Bbq 70G,1,0,,,,,20.01,1,12,2,1,1.5,1.25,0.97,,Sweets & Savouries > Chips,
202143,Pringles Orignal 70G,1,0,,,,,20.01,1,12,2,1,1.5,1.25,0.97,,Sweets & Savouries > Chips,
202144,Pringles S And V 70G,1,0,,,,,20.01,1,12,2,1,1.5,1.25,0.97,,Sweets & Savouries > Chips,
202145,Pringles Sr/Crm/Onion 70G,1,0,,,,,20.01,1,12,2,1,1.5,1.25,0.97,,Sweets & Savouries > Chips,
202146,Squares Salt Vinegar,1,0,,,,,20.01,1,5,2,1,1.5,1.25,0.744,,Sweets & Savouries > Chips,
202147,Walkers Mx Crispy Chk 70G,1,0,,,,,20.01,1,5,2,1,1.5,1.25,0.744,,Sweets & Savouries > Chips,
202148,Jacks Lightly Ss 120G,1,0,,,,,20.01,0,0,2,1,1.5,1,0.7,,Sweets & Savouries > Chips,
202149,Kettle Chips Mature Cheddar & Red Onion 40G,1,0,,,,,20.01,1,18,2,1,1.5,0.99,0.57,,Sweets & Savouries > Chips,
202150,Kettle Chips Steakhouse BBQ 40G,1,0,,,,,20.01,1,18,2,1,1.5,0.99,0.57,,Sweets & Savouries > Chips,
202151,Kettle Chips Sweet Chilli 40G,1,0,,,,,20.01,1,18,2,1,1.5,0.99,0.57,,Sweets & Savouries > Chips,
202152,Kettle Sit/Ba1 Samic Vinegar 40G,1,0,,,,,20.01,1,18,2,1,1.5,0.99,0.57,,Sweets & Savouries > Chips,
202153,Samai Plantain Chips Garlic 75G,1,0,,,,,20.01,0,0,2,1,1.5,0.99,0.63,,Sweets & Savouries > Chips,
202154,Samai Plantain Chips Lime 75G,1,0,,,,,20.01,0,0,2,1,1.5,0.99,0.67,,Sweets & Savouries > Chips,
202155,Samai Plantain Chips Salted 75G,1,0,,,,,20.01,0,0,2,1,1.5,0.99,0.63,,Sweets & Savouries > Chips,
202156,Samai Plantain Chips Sweet 75G,1,0,,,,,20.01,0,0,2,1,1.5,0.99,0.63,,Sweets & Savouries > Chips,
202157,Samai Plantain Chipssmoked Sweet Chill 75G,1,0,,,,,20.01,0,0,2,1,1.5,0.99,0.73,,Sweets & Savouries > Chips,
202158,Mini Cheddars Original 45G,1,0,,,,,20.01,1,30,2,1,1.5,0.85,0.42,,Sweets & Savouries > Chips,
202159,Cofresh Grill Jalapeno 50G,1,0,,,,,20.01,1,4,2,1,1.5,0.75,0.52,,Sweets & Savouries > Chips,
202160,Jacks Scrm&On 70G,1,0,,,,,20.01,0,0,2,1,1.5,0.75,0.43,,Sweets & Savouries > Chips,
202161,Jacks Swtsltpcrn 55G,1,0,,,,,20.01,0,0,2,1,1.5,0.75,0.43,,Sweets & Savouries > Chips,
202162,Lays Spanish Tomato Tango 52G,1,0,,,,,20.01,1,5,2,1,1.5,0.69,0.45,,Sweets & Savouries > Chips,
202163,Jacks Dry Rstd 55G,1,0,,,,,20.01,0,0,2,1,1.5,0.65,0.35,,Sweets & Savouries > Chips,
202164,Jacks Rstd&Sltd 75G,1,0,,,,,20.01,0,0,2,1,1.5,0.65,0.35,,Sweets & Savouries > Chips,
202165,Cheetos Twisted Elm,1,0,,,,,20.01,0,0,2,1,1.5,0.49,0.348,,Sweets & Savouries > Chips,
202166,Walkers Salt & Vinegar 1Pc,1,0,,,,,20.01,1,5,2,1,1.5,0.49,0.204,,Sweets & Savouries > Chips,
202167,Kurkure Green Chutney 80g,1,0,,,,,20.01,1,3,2,1,1.5,1.25,0.6,,Sweets & Savouries > Chips,
202168,Chheda's Banana Salt & Pepper 170g,1,0,,,,,20.01,0,0,2,1,1.5,1.79,1.1,,Sweets & Savouries > Chips,
202169,Chheda's Bombay Puri (Bhel Puri) 170g,1,0,,,,,20.01,1,9,2,1,1.5,1.49,0.9,,Sweets & Savouries > Chips,
202170,Jabsons Khari Sing Bharuchi 200G,1,0,,,,,20.01,1,4,2,1,1.5,2.49,1.2,,Sweets & Savouries > Chips,
202171,Jabsons Rstd Pnut Spicy Masala 140G,1,0,,,,,20.01,1,8,2,1,1.5,1.99,1.2,,Sweets & Savouries > Chips,
202172,Jabsons Namkeen Mini Bhakarwadi 160G,1,0,,,,,20.01,0,0,2,1,1.5,1.39,0.85,,Sweets & Savouries > Chips,
202173,Kurkure Chilli Chatka 75g,1,0,,,,,20.01,1,5,2,1,1.5,1.25,0.45,,Sweets & Savouries > Chips,
202174,Lays Magic Masala 50g,1,0,,,,,20.01,1,4,2,1,1.5,0.99,0.45,,Sweets & Savouries > Chips,
202175,MCCOYS SPICY SALSA 65g,1,0,,,,,20.01,1,10,2,1,1.5,1.25,0.8994,,Sweets & Savouries > Chips,
202176,Lays cream sauce 110g BBD 11/23,1,0,,,,,20.01,1,6,2,1,1.5,1.6,1.3,,Sweets & Savouries > Chips,
202177,Lays BBQ Ribs 130g BBD 11/23,1,0,,,,,20.01,1,6,2,1,1.5,1.6,1.3,,Sweets & Savouries > Chips,
202178,Lays Max Cheese & Onion 120g BBD 11/23,1,0,,,,,20.01,1,6,2,1,1.5,1.6,1.3,,Sweets & Savouries > Chips,
202179,Lays Spring Green Onion 130g BBD 11/23,1,0,,,,,20.01,1,6,2,1,1.5,1.6,1.3,,Sweets & Savouries > Chips,
202180,Lays KFC Fried chicken 150g,1,0,,,,,20.01,1,6,2,1,1.5,2.29,1.3,,Sweets & Savouries > Chips,
202181,Lays Pizza Hut Margherita 150g,1,0,,,,,20.01,1,6,2,1,1.5,2.29,1.3,,Sweets & Savouries > Chips,
202182,Lays Sour cream & Onion 150g,1,0,,,,,20.01,0,0,2,1,1.5,2.29,1.3,,Sweets & Savouries > Chips,
202183,Lays Subway Teriyaki 150g BBD 11/23,1,0,,,,,20.01,1,6,2,1,1.5,1.6,1.3,,Sweets & Savouries > Chips,
202184,Kurkure Solid Masti 90g,1,0,,,,,20.01,1,5,2,1,1.5,1.25,0.6,,Sweets & Savouries > Chips,
202185,Pringles Original 40G,1,0,,,,,20.01,1,3,2,1,1.5,0.99,0.66,,Sweets & Savouries > Chips,
202186,TF Jack Fruit Chips 100g,1,0,,,,,20.01,1,5,2,1,1.5,1.99,1.35,,Sweets & Savouries > Chips,
202187,Lays Spanish Tomato  50G,1,0,,,,,20.01,1,5,2,1,1.5,0.69,0.408,,Sweets & Savouries > Chips,
202188,Doritos Sweet Chilli 44G,1,0,,,,,20.01,1,5,2,1,1.5,0.69,0.39,,Sweets & Savouries > Chips,
202189,Doritos Sizziling Hot Nacho 44G,1,0,,,,,20.01,1,5,2,1,1.5,0.69,0.39,,Sweets & Savouries > Chips,
202190,Pringles S Crm&On 165G,1,0,,,,,20.01,1,5,2,1,1.5,2.75,1.788,,Sweets & Savouries > Chips,
202191,Pringles Sizz Med Sweet/Chilli Flr  180G,1,0,,,,,20.01,1,2,2,1,1.5,2.99,1.84,,Sweets & Savouries > Chips,
202192,E/Pop Micro P-Corn Salted 85G,1,0,,,,,20.01,1,4,2,1,1.5,0.75,0.38,,Sweets & Savouries > Chips,
202193,E/Pop Micro P-Corn Butter 100G,1,0,,,,,20.01,1,5,2,1,1.5,0.75,0.38,,Sweets & Savouries > Chips,
202194,Kurkure Rajasthani 100G,1,0,,,,,20.01,0,0,2,1,1.5,1.25,0.396,,Sweets & Savouries > Chips,
202195,Uncle Chips 50G,1,0,,,,,20.01,1,5,2,1,1.5,0.99,0.552,,Sweets & Savouries > Chips,
202196,Haldirams Murukku 200G,1,0,,,,,20.01,1,4,2,1,1.5,2.29,1.548,,Sweets & Savouries > Chips,
202197,Haldiram Spicy Bom Mix200G,1,0,,,,,20.01,1,3,2,1,1.5,1.59,0.99,,Sweets & Savouries > Chips,
202198,Haldiram Nimbu Masala 200G,1,0,,,,,20.01,1,4,2,1,1.5,1.59,1.19,,Sweets & Savouries > Chips,
202199,Haldiram Shahi Mix 200G,1,0,,,,,20.01,1,4,2,1,1.5,2.49,1.99,,Sweets & Savouries > Chips,
202200,Kurkure Sizzling Hot 78G,1,0,,,,,20.01,1,5,2,1,1.5,0.99,0.396,,Sweets & Savouries > Chips,
202201,Kurkure Spicy 100G,1,0,,,,,20.01,1,5,2,1,1.5,1.25,0.396,,Sweets & Savouries > Chips,
202202,Kurkure Red Chilli 100G,1,0,,,,,20.01,1,5,2,1,1.5,1.25,0.396,,Sweets & Savouries > Chips,
202203,Ln Puneri Dry Bhel 250G,1,0,,,,,20.01,1,4,2,1,1.5,1.99,1.25,,Sweets & Savouries > Chips,
202204,A2B Mini Thenkuzhal 200G,1,0,,,,,20.01,1,5,2,1,1.5,1.99,1.5,,Sweets & Savouries > Chips,
202205,A2B Butter Murukku 200G,1,0,,,,,20.01,1,5,2,1,1.5,1.99,1.5,,Sweets & Savouries > Chips,
202206,A2B Pepper Sev 200G,1,0,,,,,20.01,1,4,2,1,1.5,1.99,1.5,,Sweets & Savouries > Chips,
202207,A2B Ribbon Pakoda 200G,1,0,,,,,20.01,1,4,2,1,1.5,1.99,1.5,,Sweets & Savouries > Chips,
202208,A2B Ompodi 200G,1,0,,,,,20.01,1,4,2,1,1.5,1.99,1.5,,Sweets & Savouries > Chips,
202209,A2B Seedai 200G,1,0,,,,,20.01,1,4,2,1,1.5,1.99,1.5,,Sweets & Savouries > Chips,
202210,A2B Madras Mixture 200G,1,0,,,,,20.01,1,5,2,1,1.5,1.99,1.5,,Sweets & Savouries > Chips,
202211,A2B Mullu Murukku 200G,1,0,,,,,20.01,1,5,2,1,1.5,1.99,1.5,,Sweets & Savouries > Chips,
202212,A2B Rajapalyam Thattai 200G,1,0,,,,,20.01,1,1,2,1,1.5,1.99,1.5,,Sweets & Savouries > Chips,
202213,A2B Kara Boondhi 200G,1,0,,,,,20.01,1,3,2,1,1.5,1.99,1.5,,Sweets & Savouries > Chips,
202214,A2B Andhra Murukku 200G,1,0,,,,,20.01,1,4,2,1,1.5,1.99,1.5,,Sweets & Savouries > Chips,
202215,Pringles Cheese&onion 165g,1,0,,,,,20.01,1,5,2,1,1.5,2.75,1.8,,Sweets & Savouries > Chips,
202216,A2B Special Mixture 200g,1,0,,,,,20.01,1,2,2,1,1.5,1.99,1.4,,Sweets & Savouries > Chips,
202217,Kettle Chips Sweet Chilli 40G 2Pcs,1,0,,,,,20.01,1,18,2,1,1.5,1.99,1.14,,"Sweets & Savouries > Chips, Sale",
202218,Kettle Chips Steakhouse BBQ 40G 2Pcs,1,0,,,,,20.01,1,18,2,1,1.5,1.99,1.14,,"Sweets & Savouries > Chips, Sale",
202219,Kettle Sit/Ba1 Samic Vinegar 40G 2Pcs,1,0,,,,,20.01,1,18,2,1,1.5,1.99,1.14,,"Sweets & Savouries > Chips, Sale",
202220,Kettle Chips Mature Cheddar & Red Onion 40G 2Pcs,1,0,,,,,20.01,1,18,2,1,1.5,1.99,1.14,,"Sweets & Savouries > Chips, Sale",
202221,Pringles Prawn Cocktail 165g,1,0,,,,,20.01,1,5,2,1,1.5,2.49,1.5,,"Sweets & Savouries > Chips, Sweets & Savouries",
202222,Pringles S and V 165g,1,0,,,,,20.01,1,5,2,1,1.5,2.49,1.5,,"Sweets & Savouries > Chips, Sweets & Savouries",
202223,Grace Plantain Chips No Salt 85g,1,0,,,,,20.01,1,5,2,1,1.5,1.09,0.78,,"Sweets & Savouries > Chips, Sweets & Savouries",
202224,Grace Plantain Chips Lime 85g,1,0,,,,,20.01,1,5,2,1,1.5,1.09,0.78,,"Sweets & Savouries > Chips, Sweets & Savouries",
202225,Grace Plantain Chips Swt Chilli 85g,1,0,,,,,20.01,1,5,2,1,1.5,1.09,0.78,,"Sweets & Savouries > Chips, Sweets & Savouries",
202226,TF Banana Chips 110G,0,0,,,,,20.01,0,0,2,1,1.5,1.99,1.3,,"Sweets & Savouries > Chips, Sweets & Savouries > TeluguFoods",
202227,Lindor Milk Carton 200G,1,0,,,,,20.01,1,8,2,1,1.5,5.99,3.75,,Sweets & Savouries > Chocolates,
202228,Lindor Salted Caramel 200G,1,0,,,,,20.01,1,8,2,1,1.5,5.99,3.75,,Sweets & Savouries > Chocolates,
202229,Extra Peppermint Gum Bottle 60Pc,1,0,,,,,20.01,1,5,2,1,1.5,3.19,2.18,,Sweets & Savouries > Chocolates,
202230,Extra Spearmint Gum Bottle 60Pc,1,0,,,,,20.01,1,6,2,1,1.5,3.19,2.18,,Sweets & Savouries > Chocolates,
202231,Extra Refreshers Tropical 30Pc,1,0,,,,,20.01,1,6,2,1,1.5,2.95,2.15,,Sweets & Savouries > Chocolates,
202232,Extra Rfrshrs Pmint Gum 30Pc,1,0,,,,,20.01,1,6,2,1,1.5,2.95,2.15,,Sweets & Savouries > Chocolates,
202233,Extra Rfrshrs Smint Gum 30Pc,1,0,,,,,20.01,1,6,2,1,1.5,2.95,2.15,,Sweets & Savouries > Chocolates,
202234,Kipling Sp Pud Raspberry 96G,1,0,,,,,20.01,1,5,2,1,1.5,2.75,1.94,,Sweets & Savouries > Chocolates,
202235,Malteser Std Pouch 102G,1,0,,,,,20.01,1,13,2,1,1.5,2.55,1.89,,Sweets & Savouries > Chocolates,
202236,Cadbury Bournville Fairtrade Cocoa 125g,1,0,,,,,20.01,1,5,2,1,1.5,2.49,1.54,,Sweets & Savouries > Chocolates,
202237,Hartleys Pineapple Jam 300G,1,0,,,,,20.01,1,5,2,1,1.5,2.29,1.77,,Sweets & Savouries > Chocolates,
202238,Extra Bubblemint 46Pc,1,0,,,,,20.01,1,6,2,1,1.5,2.09,1.57,,Sweets & Savouries > Chocolates,
202239,Airwaves Menth Eucal 46Pc,1,0,,,,,20.01,1,6,2,1,1.5,2,1.39,,Sweets & Savouries > Chocolates,
202240,Cadbury Dairy Milk 108.8G,1,0,,,,,20.01,1,14,2,1,1.5,1.99,1.33,,Sweets & Savouries > Chocolates,
202241,Milkybar Buttons Gold 86G,1,0,,,,,20.01,1,11,2,1,1.5,1.99,1.36,,Sweets & Savouries > Chocolates,
202242,Mcv Caramel Dig 250G,1,0,,,,,20.01,1,5,2,1,1.5,1.85,1.02,,Sweets & Savouries > Chocolates,
202243,Askeys Treat Chocolate 325G,1,0,,,,,20.01,1,5,2,1,1.5,1.59,1.07,,Sweets & Savouries > Chocolates,
202244,Mentos White Gum Peppermint 40Pc,1,0,,,,,20.01,1,6,2,1,1.5,1.59,0.9,,Sweets & Savouries > Chocolates,
202245,Mentos White Gum Spearmint 40Pc,1,0,,,,,20.01,1,6,2,1,1.5,1.59,0.9,,Sweets & Savouries > Chocolates,
202246,Mars Milk 350Ml,1,0,,,,,20.01,1,8,2,1,1.5,1.49,0.81,,Sweets & Savouries > Chocolates,
202247,Aero Bub Milk Choc 90G,1,0,,,,,20.01,1,15,2,1,1.5,1.25,1.02,,Sweets & Savouries > Chocolates,
202248,Cdm Chppd Nut Blck 95G,1,0,,,,,20.01,1,22,2,1,1.5,1.25,0.97,,Sweets & Savouries > Chocolates,
202249,Haribo Soda Twt Zing 160G,1,0,,,,,20.01,0,0,2,1,1.5,1.25,0.9,,Sweets & Savouries > Chocolates,
202250,Kit Kat Chunky Duo 70G,1,0,,,,,20.01,1,24,2,1,1.5,1.15,0.8,,Sweets & Savouries > Chocolates,
202251,Bassetts Jelly Babies 165G,1,0,,,,,20.01,1,12,2,1,1.5,1,0.79,,Sweets & Savouries > Chocolates,
202252,Galaxy Smooth Orange Bar 42G,1,0,,,,,20.01,1,24,2,1,1.5,0.99,0.63,,Sweets & Savouries > Chocolates,
202253,M&Ms Chocolate Bag 45G,1,0,,,,,20.01,1,24,2,1,1.5,0.99,0.63,,Sweets & Savouries > Chocolates,
202254,Kit Kat 70% Dark 4 Fingers BBD- 09-2023,1,0,,,,,20.01,1,24,2,1,1.5,0.89,0.61,,Sweets & Savouries > Chocolates,
202255,Smarties Hexatube 38G,1,0,,,,,20.01,1,24,2,1,1.5,0.89,0.52,,Sweets & Savouries > Chocolates,
202256,Extra Apple & Blueberry 10Pc,1,0,,,,,20.01,1,30,2,1,1.5,0.8,13.19,,Sweets & Savouries > Chocolates,
202257,Extra Apple 10Pc,1,0,,,,,20.01,1,5,2,1,1.5,0.8,15.828,,Sweets & Savouries > Chocolates,
202258,Extra Blueberry 10Pc,1,0,,,,,20.01,1,5,2,1,1.5,0.8,15.828,,Sweets & Savouries > Chocolates,
202259,Extra Strawberry Sfree Gum 10Pk,1,0,,,,,20.01,1,30,2,1,1.5,0.8,0.44,,Sweets & Savouries > Chocolates,
202260,Fruitella Blackcurrant 41G,1,0,,,,,20.01,1,40,2,1,1.5,0.8,0.5,,Sweets & Savouries > Chocolates,
202261,Fruitella Summer Fruits 41G,1,0,,,,,20.01,1,40,2,1,1.5,0.8,0.5,,Sweets & Savouries > Chocolates,
202262,Wrigley Extra C/ Breeze I0Pk,1,0,,,,,20.01,1,30,2,1,1.5,0.8,0.44,,Sweets & Savouries > Chocolates,
202263,Wrigley Extra Spearmint 10Pc,1,0,,,,,20.01,1,30,2,1,1.5,0.8,0.44,,Sweets & Savouries > Chocolates,
202264,Airwaves Extreme Sugar Free 10Pk,1,0,,,,,20.01,1,30,2,1,1.5,0.75,0.47,,Sweets & Savouries > Chocolates,
202265,Extra Ice Pepp With Mcrgrnls 10Pk,1,0,,,,,20.01,1,30,2,1,1.5,0.75,0.47,,Sweets & Savouries > Chocolates,
202266,Extra Ice Spearmint With Mic 10Pk,1,0,,,,,20.01,1,30,2,1,1.5,0.75,0.47,,Sweets & Savouries > Chocolates,
202267,Tic Tac Fruit Adventure 18G,1,0,,,,,20.01,1,24,2,1,1.5,0.75,0.53,,Sweets & Savouries > Chocolates,
202268,Wrigley Airwave S/F 10Pk,1,0,,,,,20.01,1,30,2,1,1.5,0.75,0.47,,Sweets & Savouries > Chocolates,
202269,Wrigleys A/ Waves Black Mint 10Pk,1,0,,,,,20.01,1,30,2,1,1.5,0.75,0.47,,Sweets & Savouries > Chocolates,
202270,Wrigleys Ex White Bubblemint 10Pk,1,0,,,,,20.01,1,30,2,1,1.5,0.75,0.47,,Sweets & Savouries > Chocolates,
202271,Galaxy Milk 42G,1,0,,,,,20.01,1,24,2,1,1.5,0.7,0.52,,Sweets & Savouries > Chocolates,
202272,Galaxy Ripple 33G,1,0,,,,,20.01,1,36,2,1,1.5,0.7,0.53,,Sweets & Savouries > Chocolates,
202273,Kit Kat 4 Fin Oara 41.5G,1,0,,,,,20.01,1,24,2,1,1.5,0.7,0.58,,Sweets & Savouries > Chocolates,
202274,Cdm Caramel 45G,1,0,,,,,20.01,1,48,2,1,1.5,0.69,0.51,,Sweets & Savouries > Chocolates,
202275,Fruitella Sour Stick 41G,1,0,,,,,20.01,1,40,2,1,1.5,0.65,0.42,,Sweets & Savouries > Chocolates,
202276,Fruitella Strawberry 41G,1,0,,,,,20.01,1,40,2,1,1.5,0.65,0.42,,Sweets & Savouries > Chocolates,
202277,Kit Kat 4 Finger 41.5G,1,0,,,,,20.01,1,48,2,1,1.5,0.65,0.53,,Sweets & Savouries > Chocolates,
202278,Polo Original 33.4G,1,0,,,,,20.01,1,32,2,1,1.5,0.65,0.43,,Sweets & Savouries > Chocolates,
